,มหาวิทยาลัย,คณะ,ชื่อหลักสูตร,ชื่อหลักสูตรภาษาอังกฤษ,ประเภทหลักสูตร,วิทยาเขต,ค่าใช้จ่าย,อัตราการสำเร็จการศึกษา,อัตราการได้งานทำ,ค่ามัธยฐานเงินเดือน,รอบ 1 Portfolio,รอบ 2 Quota,รอบ 3 Admission,รอบ 4 Direct Admission,ละติจูด,ลองจิจูด
36,มหาวิทยาลัยเกษตรศาสตร์,วิศวกรรมอากาศยาน,วศ.บ. สาขาวิชาวิศวกรรมการบินและอวกาศ,B.Eng. (Aerospace Engineering),ภาษาไทย ปกติ,บางเขน,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,11,0,25,0,16.452293,103.5303071
37,มหาวิทยาลัยเกษตรศาสตร์,วิศวกรรมอากาศยาน,วศ.บ. สาขาวิชาวิศวกรรมการบินและอวกาศ,B.Eng. (Aerospace Engineering) (International Program),Double Degree - นานาชาติ พิเศษ,บางเขน,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,22,36,25,5,16.452293,103.5303071
38,มหาวิทยาลัยเกษตรศาสตร์,วิศวกรรมอุตสาหการ,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการ,B.Eng. (Industrial Engineering),ภาษาไทย ปกติ,บางเขน,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,0,30,0,16.452293,103.5303071
39,มหาวิทยาลัยเกษตรศาสตร์,วิศวกรรมอุตสาหการ,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการ,B.Eng. (Industrial Engineering),ภาษาไทย พิเศษ,บางเขน,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,10,15,40,0,16.452293,103.5303071
40,มหาวิทยาลัยเกษตรศาสตร์,วิศวกรรมอุตสาหการ,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการ,B.Eng. (Industrial Engineering),ภาษาต่างประเทศ,บางเขน,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,15,20,5,16.452293,103.5303071
41,มหาวิทยาลัยเกษตรศาสตร์,การบิน,วท.บ. สาขาวิชาการจัดการเทคโนโลยีการบิน,B.S. (Aviation Technology Management),ภาษาไทย พิเศษ,บางเขน,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,25,8,28,0,16.452293,103.5303071
42,มหาวิทยาลัยกาฬสินธุ์,วิศวกรรมเกษตร,อส.บ.วิศวกรรมเครื่องจักรกลเกษตร,B.Ind.Tech(AgriculturalMachineryEngineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 8,650 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,20,28,16.4465919,103.5248738
43,มหาวิทยาลัยกาฬสินธุ์,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,B.Eng.(Computer Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 10,150 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,15,10,16.4465919,103.5248738
44,มหาวิทยาลัยกาฬสินธุ์,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,B.Eng.(MechanicalEngineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 10,150 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,15,10,16.4465919,103.5248738
45,มหาวิทยาลัยกาฬสินธุ์,วิศวกรรมเมคคาทรอนิกส์,วศ.บ.วิศวกรรมเมคคาทรอนิกส์,B.Eng.(MechatronicsEngineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 10,150 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,25,28,16.4465919,103.5248738
46,มหาวิทยาลัยกาฬสินธุ์,วิศวกรรมโลจิสติกส์,วศ.บ.วิศวกรรมโลจิสติกส์,B.Eng.(LogisticsEngineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 10,150 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,10,14,16.4465919,103.5248738
47,มหาวิทยาลัยกาฬสินธุ์,วิศวกรรมอุตสาหการ,วศ.บ.วิศวกรรมอุตสาหการ,B.Eng. (Industrial Engineering),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 10,150 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,20,19,16.4465919,103.5248738
48,มหาวิทยาลัยกาฬสินธุ์,การออกแบบอุตสาหกรรม,สถ.บ.นวัตกรรมการออกแบบ,B.Arch. (Design Innovation),ภาษาไทย ปกติ,วิทยาเขตหลัก,"อัตราค่าเล่าเรียน 10,800 ต่อภาคเรียน",ไม่ระบุ,ร้อยละ 100 ของผู้จบการศึกษา,ไม่ระบุ,10,10,15,14,16.4465919,103.5248738
49,มหาวิทยาลัยขอนแก่น,วิศวกรรมเกษตร,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมเกษตร) วิศวกรรมเกษตร,Bachelor of Engineering (Agricultural Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,26,29,7,4,16.47441,102.811746
50,มหาวิทยาลัยขอนแก่น,วิศวกรรมคอมพิวเตอร์,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมคอมพิวเตอร์) วิศวกรรมคอมพิวเตอร์,Bachelor of Engineering (Computer Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,50,53,30,0,16.47441,102.811746
51,มหาวิทยาลัยขอนแก่น,วิศวกรรมเคมี,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมกระบวนการเคมี) วิศวกรรมกระบวนการเคมี หลักสูตรนานาชาติ,Bachelor of Engineering (Chemical Process Engineering),นานาชาติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,35,25,20,16.47441,102.811746
52,มหาวิทยาลัยขอนแก่น,วิศวกรรมเคมี,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมเคมี) วิศวกรรมเคมี,Bachelor of Engineering (Chemical Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,16,50,26,14,16.47441,102.811746
53,มหาวิทยาลัยขอนแก่น,วิศวกรรมเครื่องกล,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมเครื่องกล) วิศวกรรมเครื่องกล,Bachelor of Engineering (Mechanical Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,30,70,27,4,16.47441,102.811746
54,มหาวิทยาลัยขอนแก่น,วิศวกรรมซอฟต์แวร์,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมสื่อดิจิทัล) หลักสูตรนานาชาติ วิศวกรรมสื่อดิจิทัล หลักสูตรนานาชาติ,Bachelor of Engineering (Digital Media Engineering) International Program,นานาชาติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,25,30,17,5,16.47441,102.811746
55,มหาวิทยาลัยขอนแก่น,วิศวกรรมไฟฟ้า,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้า) วิศวกรรมไฟฟ้า,Bachelor of Engineering (Electrical Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,12,23,21,0,16.47441,102.811746
56,มหาวิทยาลัยขอนแก่น,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมโทรคมนาคม) หลักสูตรนานาชาติ วิศวกรรมโทรคมนาคม หลักสูตรนานาชาติ,Bachelor of Engineering (Telecommunications Engineering) International Program,นานาชาติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,28,32,19,17,16.47441,102.811746
57,มหาวิทยาลัยขอนแก่น,วิศวกรรมโยธา,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมโยธา) วิศวกรรมโยธา,Bachelor of Engineering (Civil Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,24,64,27,0,16.47441,102.811746
58,มหาวิทยาลัยขอนแก่น,วิศวกรรมระบบวัดคุม วิศวกรรมอัตโนมัติ,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมระบบอัตโนมัติ หุ่นยนต์ และปัญญาประดิษฐ์) วิศวกรรมระบบอัตโนมัติ หุ่นยนต์ และปัญญาประดิษฐ์,Bachelor of Engineering (Automation Robotics and Intelligent System Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,35,44,26,16,16.47441,102.811746
59,มหาวิทยาลัยขอนแก่น,วิศวกรรมโลจิสติกส์,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมโลจิสติกส์) หลักสูตรนานาชาติ วิศวกรรมโลจิสติกส์ หลักสูตรนานาชาติ,Bachelor of Engineering (Logistics Engineering) International Program,นานาชาติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,28,31,31,10,16.47441,102.811746
60,มหาวิทยาลัยขอนแก่น,วิศวกรรมสิ่งแวดล้อม,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมสิ่งแวดล้อม) วิศวกรรมสิ่งแวดล้อม,Bachelor of Engineering (Environmental Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,22,30,17,0,16.47441,102.811746
61,มหาวิทยาลัยขอนแก่น,วิศวกรรมอิเล็กทรอนิกส์,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมระบบอิเล็กทรอนิกส์) วิศวกรรมระบบอิเล็กทรอนิกส์,Bachelor of Engineering (Electronic Systems Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,8,25,15,0,16.47441,102.811746
62,มหาวิทยาลัยขอนแก่น,วิศวกรรมอุตสาหการ,วิศวกรรมศาสตรบัณฑิต (วิศวกรรมอุตสาหการ) วิศวกรรมอุตสาหการ,Bachelor of Engineering (Industrial Engineering),ภาษาไทย ปกติ,ขอนแก่น,สามารถดูรายละเอียดได้ที่ https://admissions.kku.ac.th/tuitionfee/,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,24,40,28,2,16.47441,102.811746
63,มหาวิทยาลัยเชียงใหม่,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",61.50%,53.13%,"23,188",70,34,10,0,18.7828319,98.9279858
64,มหาวิทยาลัยเชียงใหม่,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,ไม่ระบุ,ภาษาไทย พิเศษ,วิทยาเขตหลัก,"280,000",29.58%,53.13%,"23,188",15,10,5,5,18.7828319,98.9279858
65,มหาวิทยาลัยเชียงใหม่,วิศวกรรมคอมพิวเตอร์,วศ.บ.วิศวกรรมระบบสารสนเทศและเครือข่าย,ไม่ระบุ,นานาชาติ,วิทยาเขตหลัก,"400,000",69.44%,62.50%,"25,000",22,25,8,2,18.7828319,98.9279858
66,มหาวิทยาลัยเชียงใหม่,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",51.89%,75.29%,"21,159",112,122,45,0,18.7828319,98.9279858
67,มหาวิทยาลัยเชียงใหม่,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกล,ไม่ระบุ,ภาษาไทย พิเศษ,วิทยาเขตหลัก,"280,000",21.43%,75.29%,"21,159",15,25,15,10,18.7828319,98.9279858
68,มหาวิทยาลัยเชียงใหม่,วิศวกรรมเครื่องกล,วศ.บ.วิศวกรรมเครื่องกลและการบริหารโครงการวิศวกรรม,ไม่ระบุ,นานาชาติ,วิทยาเขตหลัก,"400,000",42.86%,40.00%,"20,000",24,21,10,5,18.7828319,98.9279858
69,มหาวิทยาลัยเชียงใหม่,วิศวกรรมไฟฟ้า,วศ.บ.วิศวกรรมไฟฟ้า,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",65.20%,70.27%,"22,379",67,62,20,0,18.7828319,98.9279858
70,มหาวิทยาลัยเชียงใหม่,วิศวกรรมไฟฟ้า,วศ.บ.วิศวกรรมไฟฟ้า,ไม่ระบุ,ภาษาไทย พิเศษ,วิทยาเขตหลัก,"280,000",20.59%,70.27%,"22,379",20,25,20,16,18.7828319,98.9279858
71,มหาวิทยาลัยเชียงใหม่,วิศวกรรมไฟฟ้า,วศ.บ.วิศวกรรมไฟฟ้าและเทคโนโลยีโครงข่ายไฟฟ้าอัจฉริยะ,ไม่ระบุ,นานาชาติ,วิทยาเขตหลัก,"400,000",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,0,26,20,10,18.7828319,98.9279858
72,มหาวิทยาลัยเชียงใหม่,วิศวกรรมโยธา,วศ.บ.วิศวกรรมโยธา,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",59.75%,69.23%,"21,570",82,77,25,0,18.7828319,98.9279858
73,มหาวิทยาลัยเชียงใหม่,วิศวกรรมโยธา,วศ.บ.วิศวกรรมโยธา,ไม่ระบุ,นานาชาติ,วิทยาเขตหลัก,"400,000",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,29,29,17,0,18.7828319,98.9279858
74,มหาวิทยาลัยเชียงใหม่,วิศวกรรมสิ่งแวดล้อม,วศ.บ.วิศวกรรมสิ่งแวดล้อม,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",42.95%,55.56%,"18,427",82,37,5,0,18.7828319,98.9279858
75,มหาวิทยาลัยเชียงใหม่,วิศวกรรมหุ่นยนต์,วศ.บ.วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"232,000",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,40,25,10,0,18.7828319,98.9279858
76,มหาวิทยาลัยเชียงใหม่,วิศวกรรมเหมืองแร่,วศ.บ.วิศวกรรมเหมืองแร่,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",47.71%,64.29%,"18,444",41,22,5,0,18.7828319,98.9279858
77,มหาวิทยาลัยเชียงใหม่,วิศวกรรมอุตสาหการ,วศ.บ.วิศวกรรมอุตสาหการ,ไม่ระบุ,ภาษาไทย ปกติ,วิทยาเขตหลัก,"184,000",68.12%,69.74%,"21,947",117,102,30,0,18.7828319,98.9279858
78,มหาวิทยาลัยเชียงใหม่,วิศวกรรมอุตสาหการ,วศ.บ.วิศวกรรมอุตสาหการ,ไม่ระบุ,ภาษาไทย พิเศษ,วิทยาเขตหลัก,"280,000",33.61%,69.74%,"21,947",10,20,55,25,18.7828319,98.9279858
79,มหาวิทยาลัยเชียงใหม่,วิศวกรรมอุตสาหการ,วศ.บ.วิศวกรรมอุตสาหการและการจัดการโลจิสติกส์,ไม่ระบุ,นานาชาติ,วิทยาเขตหลัก,"400,000",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,26,25,20,5,18.7828319,98.9279858
